,id,time,name,homeTeam,awayTeam,unique_name,price,extractTime,ticket_count,days_to_game,diff_initial,diff_max
2880,104724599.0,2021-08-20 00:00:00.000000,New York Mets at Los Angeles Dodgers,Los Angeles Dodgers,New York Mets,New York Mets at Los Angeles Dodgers: 2021-08-20,38.83,2021-06-18 12:09:35.296957,3240,62.0,0.0,0.0
2881,104724601.0,2021-08-21 00:00:00.000000,New York Mets at Los Angeles Dodgers,Los Angeles Dodgers,New York Mets,New York Mets at Los Angeles Dodgers: 2021-08-21,48.65,2021-06-18 12:09:35.296958,3027,63.0,0.0,0.0
2882,104724603.0,2021-08-22 00:00:00.000000,New York Mets at Los Angeles Dodgers,Los Angeles Dodgers,New York Mets,New York Mets at Los Angeles Dodgers: 2021-08-22,32.68,2021-06-18 12:09:35.296960,3081,64.0,0.03794369645042846,0.11291309669522637
2883,104724604.0,2021-08-27 00:00:00.000000,Colorado Rockies at Los Angeles Dodgers,Los Angeles Dodgers,Colorado Rockies,Colorado Rockies at Los Angeles Dodgers: 2021-08-27,32.26,2021-06-18 12:09:35.296962,3309,69.0,0.013329200247985113,0.013329200247985113
2884,104724606.0,2021-08-28 00:00:00.000000,Colorado Rockies at Los Angeles Dodgers,Los Angeles Dodgers,Colorado Rockies,Colorado Rockies at Los Angeles Dodgers: 2021-08-28,37.22,2021-06-18 12:09:35.296964,3116,70.0,0.04325631380977967,0.1751746372917787
2885,104724607.0,2021-08-29 00:00:00.000000,Colorado Rockies at Los Angeles Dodgers,Los Angeles Dodgers,Colorado Rockies,Colorado Rockies at Los Angeles Dodgers: 2021-08-29,31.02,2021-06-18 12:09:35.296967,3400,71.0,0.05383623468729846,0.05383623468729846
2886,104724609.0,2021-08-30 00:00:00.000000,Atlanta Braves at Los Angeles Dodgers,Los Angeles Dodgers,Atlanta Braves,Atlanta Braves at Los Angeles Dodgers: 2021-08-30,40.19,2021-06-18 12:09:35.296969,2797,72.0,0.031599900472754495,0.11868624035829817
2887,104725443.0,2021-08-31 00:00:00.000000,Atlanta Braves at Los Angeles Dodgers,Los Angeles Dodgers,Atlanta Braves,Atlanta Braves at Los Angeles Dodgers: 2021-08-31,26.55,2021-06-18 12:09:35.296970,3337,73.0,0.0,0.1333333333333333
2888,104725444.0,2021-09-01 00:00:00.000000,Atlanta Braves at Los Angeles Dodgers,Los Angeles Dodgers,Atlanta Braves,Atlanta Braves at Los Angeles Dodgers: 2021-09-01,32.33,2021-06-18 12:09:35.296972,2896,74.0,0.0,0.12124961336220234
2889,104724613.0,2021-09-10 00:00:00.000000,San Diego Padres at Los Angeles Dodgers,Los Angeles Dodgers,San Diego Padres,San Diego Padres at Los Angeles Dodgers: 2021-09-10,43.94,2021-06-18 12:09:35.296973,2993,83.0,0.10719162494310426,0.1629494765589441
2890,104724615.0,2021-09-11 00:00:00.000000,San Diego Padres at Los Angeles Dodgers,Los Angeles Dodgers,San Diego Padres,San Diego Padres at Los Angeles Dodgers: 2021-09-11,49.74,2021-06-18 12:09:35.296975,3026,84.0,0.323482106956172,0.323482106956172
2891,104724616.0,2021-09-12 00:00:00.000000,San Diego Padres at Los Angeles Dodgers,Los Angeles Dodgers,San Diego Padres,San Diego Padres at Los Angeles Dodgers: 2021-09-12,42.51,2021-06-18 12:09:35.296977,3187,85.0,0.0,0.0
2892,104724618.0,2021-09-13 00:00:00.000000,Arizona Diamondbacks at Los Angeles Dodgers,Los Angeles Dodgers,Arizona Diamondbacks,Arizona Diamondbacks at Los Angeles Dodgers: 2021-09-13,36.54,2021-06-18 12:09:35.296978,2954,86.0,0.0,0.014778325123152686
2893,104725446.0,2021-09-14 00:00:00.000000,Arizona Diamondbacks at Los Angeles Dodgers,Los Angeles Dodgers,Arizona Diamondbacks,Arizona Diamondbacks at Los Angeles Dodgers: 2021-09-14,21.64,2021-06-18 12:09:35.296980,3328,87.0,0.0,0.08502772643253234
2894,104724621.0,2021-09-15 00:00:00.000000,Arizona Diamondbacks at Los Angeles Dodgers,Los Angeles Dodgers,Arizona Diamondbacks,Arizona Diamondbacks at Los Angeles Dodgers: 2021-09-15,27.86,2021-06-18 12:09:35.296982,2931,88.0,0.0,0.015075376884422172
2895,104724623.0,2021-09-28 00:00:00.000000,San Diego Padres at Los Angeles Dodgers,Los Angeles Dodgers,San Diego Padres,San Diego Padres at Los Angeles Dodgers: 2021-09-28,44.96,2021-06-18 12:09:35.296983,2939,101.0,0.0,0.0
2896,104724625.0,2021-09-29 00:00:00.000000,San Diego Padres at Los Angeles Dodgers,Los Angeles Dodgers,San Diego Padres,San Diego Padres at Los Angeles Dodgers: 2021-09-29,36.37,2021-06-18 12:09:35.296985,3122,102.0,0.0,0.0
2897,104724627.0,2021-09-30 00:00:00.000000,San Diego Padres at Los Angeles Dodgers,Los Angeles Dodgers,San Diego Padres,San Diego Padres at Los Angeles Dodgers: 2021-09-30,35.14,2021-06-18 12:09:35.296986,3263,103.0,0.0,0.0
2898,104724629.0,2021-10-01 00:00:00.000000,Milwaukee Brewers at Los Angeles Dodgers,Los Angeles Dodgers,Milwaukee Brewers,Milwaukee Brewers at Los Angeles Dodgers: 2021-10-01,34.74,2021-06-18 12:09:35.296988,3004,104.0,0.011514104778353441,0.011514104778353441
2899,104724631.0,2021-10-02 00:00:00.000000,Milwaukee Brewers at Los Angeles Dodgers,Los Angeles Dodgers,Milwaukee Brewers,Milwaukee Brewers at Los Angeles Dodgers: 2021-10-02,32.68,2021-06-18 12:09:35.296990,3175,105.0,0.375764993880049,0.375764993880049
2900,104725448.0,2021-10-03 00:00:00.000000,Milwaukee Brewers at Los Angeles Dodgers,Los Angeles Dodgers,Milwaukee Brewers,Milwaukee Brewers at Los Angeles Dodgers: 2021-10-03,32.26,2021-06-18 12:09:35.296991,3158,106.0,0.013329200247985113,0.013329200247985113
2997,104722883.0,2021-06-24 00:00:00.000000,Chicago Cubs at Los Angeles Dodgers,Los Angeles Dodgers,Chicago Cubs,Chicago Cubs at Los Angeles Dodgers: 2021-06-24,50.11,2021-06-19 00:22:13.839874,2370,4.0,-0.07822789862302937,0.27160247455597686
2998,104722884.0,2021-06-25 00:00:00.000000,Chicago Cubs at Los Angeles Dodgers,Los Angeles Dodgers,Chicago Cubs,Chicago Cubs at Los Angeles Dodgers: 2021-06-25,38.83,2021-06-19 00:22:13.839884,3335,5.0,0.1578676281225857,0.18954416688127734
2999,104722885.0,2021-06-26 00:00:00.000000,Chicago Cubs at Los Angeles Dodgers,Los Angeles Dodgers,Chicago Cubs,Chicago Cubs at Los Angeles Dodgers: 2021-06-26,47.05,2021-06-19 00:22:13.839886,3366,6.0,0.03974495217853358,0.04782146652497343
3000,104722886.0,2021-06-27 00:00:00.000000,Chicago Cubs at Los Angeles Dodgers,Los Angeles Dodgers,Chicago Cubs,Chicago Cubs at Los Angeles Dodgers: 2021-06-27,26.43,2021-06-19 00:22:13.839888,4092,7.0,0.3760877790389708,0.39878925463488457
3001,104725415.0,2021-06-28 00:00:00.000000,San Francisco Giants at Los Angeles Dodgers,Los Angeles Dodgers,San Francisco Giants,San Francisco Giants at Los Angeles Dodgers: 2021-06-28,30.94,2021-06-19 00:22:13.839889,3358,8.0,0.1005171299288945,0.1005171299288945
3002,104725416.0,2021-06-29 00:00:00.000000,San Francisco Giants at Los Angeles Dodgers,Los Angeles Dodgers,San Francisco Giants,San Francisco Giants at Los Angeles Dodgers: 2021-06-29,42.32,2021-06-19 00:22:13.839891,3425,9.0,0.043241965973534933,1.339319470699433
3003,104724572.0,2021-07-09 00:00:00.000000,Arizona Diamondbacks at Los Angeles Dodgers,Los Angeles Dodgers,Arizona Diamondbacks,Arizona Diamondbacks at Los Angeles Dodgers: 2021-07-09,36.65,2021-06-19 00:22:13.839895,2517,19.0,-0.10804911323328789,0.017735334242837617
3004,104724574.0,2021-07-10 00:00:00.000000,Arizona Diamondbacks at Los Angeles Dodgers,Los Angeles Dodgers,Arizona Diamondbacks,Arizona Diamondbacks at Los Angeles Dodgers: 2021-07-10,32.69,2021-06-19 00:22:13.839897,3104,20.0,0.37534414193943116,0.39369837870908553
3005,104724575.0,2021-07-11 00:00:00.000000,Arizona Diamondbacks at Los Angeles Dodgers,Los Angeles Dodgers,Arizona Diamondbacks,Arizona Diamondbacks at Los Angeles Dodgers: 2021-07-11,29.01,2021-06-19 00:22:13.839899,3002,21.0,0.0,0.0
3006,104724576.0,2021-07-19 00:00:00.000000,San Francisco Giants at Los Angeles Dodgers,Los Angeles Dodgers,San Francisco Giants,San Francisco Giants at Los Angeles Dodgers: 2021-07-19,40.05,2021-06-19 00:22:13.839900,2762,29.0,-0.06117353308364534,0.46466916354556803
3007,104724577.0,2021-07-20 00:00:00.000000,San Francisco Giants at Los Angeles Dodgers,Los Angeles Dodgers,San Francisco Giants,San Francisco Giants at Los Angeles Dodgers: 2021-07-20,37.6,2021-06-19 00:22:13.839902,3523,30.0,0.0,0.0
3008,104725433.0,2021-07-21 00:00:00.000000,San Francisco Giants at Los Angeles Dodgers,Los Angeles Dodgers,San Francisco Giants,San Francisco Giants at Los Angeles Dodgers: 2021-07-21,32.68,2021-06-19 00:22:13.839904,3522,31.0,0.03794369645042846,0.03794369645042846
3009,104724579.0,2021-07-22 00:00:00.000000,San Francisco Giants at Los Angeles Dodgers,Los Angeles Dodgers,San Francisco Giants,San Francisco Giants at Los Angeles Dodgers: 2021-07-22,38.83,2021-06-19 00:22:13.839905,3113,32.0,0.0,0.09477208344063867
3010,104724581.0,2021-07-23 00:00:00.000000,Colorado Rockies at Los Angeles Dodgers,Los Angeles Dodgers,Colorado Rockies,Colorado Rockies at Los Angeles Dodgers: 2021-07-23,33.92,2021-06-19 00:22:13.839907,3240,33.0,-0.0362617924528303,0.0
3011,104724583.0,2021-07-24 00:00:00.000000,Colorado Rockies at Los Angeles Dodgers,Los Angeles Dodgers,Colorado Rockies,Colorado Rockies at Los Angeles Dodgers: 2021-07-24,41.28,2021-06-19 00:22:13.839908,3336,34.0,-0.05935077519379851,0.060562015503875966
3012,104724585.0,2021-07-25 00:00:00.000000,Colorado Rockies at Los Angeles Dodgers,Los Angeles Dodgers,Colorado Rockies,Colorado Rockies at Los Angeles Dodgers: 2021-07-25,33.92,2021-06-19 00:22:13.839910,3351,35.0,0.0,0.0
3013,104725435.0,2021-08-03 00:00:00.000000,Houston Astros at Los Angeles Dodgers,Los Angeles Dodgers,Houston Astros,Houston Astros at Los Angeles Dodgers: 2021-08-03,104.08,2021-06-19 00:22:13.839911,3615,44.0,0.057071483474250555,0.057071483474250555
3014,104724588.0,2021-08-04 00:00:00.000000,Houston Astros at Los Angeles Dodgers,Los Angeles Dodgers,Houston Astros,Houston Astros at Los Angeles Dodgers: 2021-08-04,90.23,2021-06-19 00:22:13.839913,3025,45.0,0.021389781669067853,0.021389781669067853
3015,104724590.0,2021-08-06 00:00:00.000000,Los Angeles Angels at Los Angeles Dodgers,Los Angeles Dodgers,Los Angeles Angels,Los Angeles Angels at Los Angeles Dodgers: 2021-08-06,41.28,2021-06-19 00:22:13.839915,3286,47.0,0.0,0.222625968992248
3016,104725436.0,2021-08-07 00:00:00.000000,Los Angeles Angels at Los Angeles Dodgers,Los Angeles Dodgers,Los Angeles Angels,Los Angeles Angels at Los Angeles Dodgers: 2021-08-07,48.63,2021-06-19 00:22:13.839916,3194,48.0,0.10137775035986016,0.3847419288505038
3017,104725437.0,2021-08-08 00:00:00.000000,Los Angeles Angels at Los Angeles Dodgers,Los Angeles Dodgers,Los Angeles Angels,Los Angeles Angels at Los Angeles Dodgers: 2021-08-08,37.96,2021-06-19 00:22:13.839918,3517,49.0,0.11986301369863006,0.18440463645943098
3018,104724594.0,2021-08-16 00:00:00.000000,Pittsburgh Pirates at Los Angeles Dodgers,Los Angeles Dodgers,Pittsburgh Pirates,Pittsburgh Pirates at Los Angeles Dodgers: 2021-08-16,40.05,2021-06-19 00:22:13.839919,2597,57.0,-0.18377028714107366,0.0
3019,104724596.0,2021-08-17 00:00:00.000000,Pittsburgh Pirates at Los Angeles Dodgers,Los Angeles Dodgers,Pittsburgh Pirates,Pittsburgh Pirates at Los Angeles Dodgers: 2021-08-17,32.68,2021-06-19 00:22:13.839921,3362,58.0,0.000305997552019523,0.000305997552019523
3020,104724597.0,2021-08-18 00:00:00.000000,Pittsburgh Pirates at Los Angeles Dodgers,Los Angeles Dodgers,Pittsburgh Pirates,Pittsburgh Pirates at Los Angeles Dodgers: 2021-08-18,75.0,2021-06-19 00:22:13.839923,2925,59.0,-0.056800000000000066,0.040933333333333245
3021,104724598.0,2021-08-19 00:00:00.000000,New York Mets at Los Angeles Dodgers,Los Angeles Dodgers,New York Mets,New York Mets at Los Angeles Dodgers: 2021-08-19,32.69,2021-06-19 00:22:13.839925,2806,60.0,0.0,0.16763536249617633
3022,104724599.0,2021-08-20 00:00:00.000000,New York Mets at Los Angeles Dodgers,Los Angeles Dodgers,New York Mets,New York Mets at Los Angeles Dodgers: 2021-08-20,38.83,2021-06-19 00:22:13.839926,3274,61.0,0.0,0.0
3023,104724601.0,2021-08-21 00:00:00.000000,New York Mets at Los Angeles Dodgers,Los Angeles Dodgers,New York Mets,New York Mets at Los Angeles Dodgers: 2021-08-21,48.65,2021-06-19 00:22:13.839927,3066,62.0,0.0,0.0
3024,104724603.0,2021-08-22 00:00:00.000000,New York Mets at Los Angeles Dodgers,Los Angeles Dodgers,New York Mets,New York Mets at Los Angeles Dodgers: 2021-08-22,32.68,2021-06-19 00:22:13.839929,3112,63.0,0.03794369645042846,0.11291309669522637
3025,104724604.0,2021-08-27 00:00:00.000000,Colorado Rockies at Los Angeles Dodgers,Los Angeles Dodgers,Colorado Rockies,Colorado Rockies at Los Angeles Dodgers: 2021-08-27,32.26,2021-06-19 00:22:13.839933,3348,68.0,0.013329200247985113,0.013329200247985113
3026,104724606.0,2021-08-28 00:00:00.000000,Colorado Rockies at Los Angeles Dodgers,Los Angeles Dodgers,Colorado Rockies,Colorado Rockies at Los Angeles Dodgers: 2021-08-28,37.22,2021-06-19 00:22:13.839935,3158,69.0,0.04325631380977967,0.1751746372917787
3027,104724607.0,2021-08-29 00:00:00.000000,Colorado Rockies at Los Angeles Dodgers,Los Angeles Dodgers,Colorado Rockies,Colorado Rockies at Los Angeles Dodgers: 2021-08-29,31.02,2021-06-19 00:22:13.839939,3440,70.0,0.05383623468729846,0.05383623468729846
3028,104724609.0,2021-08-30 00:00:00.000000,Atlanta Braves at Los Angeles Dodgers,Los Angeles Dodgers,Atlanta Braves,Atlanta Braves at Los Angeles Dodgers: 2021-08-30,40.19,2021-06-19 00:22:13.839941,2822,71.0,0.031599900472754495,0.11868624035829817
3029,104725443.0,2021-08-31 00:00:00.000000,Atlanta Braves at Los Angeles Dodgers,Los Angeles Dodgers,Atlanta Braves,Atlanta Braves at Los Angeles Dodgers: 2021-08-31,26.55,2021-06-19 00:22:13.839942,3373,72.0,0.0,0.1333333333333333
3030,104725444.0,2021-09-01 00:00:00.000000,Atlanta Braves at Los Angeles Dodgers,Los Angeles Dodgers,Atlanta Braves,Atlanta Braves at Los Angeles Dodgers: 2021-09-01,32.33,2021-06-19 00:22:13.839944,2930,73.0,0.0,0.12124961336220234
3031,104724613.0,2021-09-10 00:00:00.000000,San Diego Padres at Los Angeles Dodgers,Los Angeles Dodgers,San Diego Padres,San Diego Padres at Los Angeles Dodgers: 2021-09-10,48.65,2021-06-19 00:22:13.839945,3033,82.0,0.0,0.05035971223021589
3032,104724615.0,2021-09-11 00:00:00.000000,San Diego Padres at Los Angeles Dodgers,Los Angeles Dodgers,San Diego Padres,San Diego Padres at Los Angeles Dodgers: 2021-09-11,49.74,2021-06-19 00:22:13.839947,3060,83.0,0.323482106956172,0.323482106956172
3033,104724616.0,2021-09-12 00:00:00.000000,San Diego Padres at Los Angeles Dodgers,Los Angeles Dodgers,San Diego Padres,San Diego Padres at Los Angeles Dodgers: 2021-09-12,42.51,2021-06-19 00:22:13.839949,3233,84.0,0.0,0.0
3034,104724618.0,2021-09-13 00:00:00.000000,Arizona Diamondbacks at Los Angeles Dodgers,Los Angeles Dodgers,Arizona Diamondbacks,Arizona Diamondbacks at Los Angeles Dodgers: 2021-09-13,36.54,2021-06-19 00:22:13.839950,2987,85.0,0.0,0.014778325123152686
3035,104725446.0,2021-09-14 00:00:00.000000,Arizona Diamondbacks at Los Angeles Dodgers,Los Angeles Dodgers,Arizona Diamondbacks,Arizona Diamondbacks at Los Angeles Dodgers: 2021-09-14,21.64,2021-06-19 00:22:13.839952,3375,86.0,0.0,0.08502772643253234
3036,104724621.0,2021-09-15 00:00:00.000000,Arizona Diamondbacks at Los Angeles Dodgers,Los Angeles Dodgers,Arizona Diamondbacks,Arizona Diamondbacks at Los Angeles Dodgers: 2021-09-15,27.86,2021-06-19 00:22:13.839953,2962,87.0,0.0,0.015075376884422172
3037,104724623.0,2021-09-28 00:00:00.000000,San Diego Padres at Los Angeles Dodgers,Los Angeles Dodgers,San Diego Padres,San Diego Padres at Los Angeles Dodgers: 2021-09-28,44.96,2021-06-19 00:22:13.839955,2972,100.0,0.0,0.0
3038,104724625.0,2021-09-29 00:00:00.000000,San Diego Padres at Los Angeles Dodgers,Los Angeles Dodgers,San Diego Padres,San Diego Padres at Los Angeles Dodgers: 2021-09-29,36.37,2021-06-19 00:22:13.839956,3164,101.0,0.0,0.0
3039,104724627.0,2021-09-30 00:00:00.000000,San Diego Padres at Los Angeles Dodgers,Los Angeles Dodgers,San Diego Padres,San Diego Padres at Los Angeles Dodgers: 2021-09-30,35.14,2021-06-19 00:22:13.839958,3310,102.0,0.0,0.0
3040,104724629.0,2021-10-01 00:00:00.000000,Milwaukee Brewers at Los Angeles Dodgers,Los Angeles Dodgers,Milwaukee Brewers,Milwaukee Brewers at Los Angeles Dodgers: 2021-10-01,34.74,2021-06-19 00:22:13.839960,3042,103.0,0.011514104778353441,0.011514104778353441
3041,104724631.0,2021-10-02 00:00:00.000000,Milwaukee Brewers at Los Angeles Dodgers,Los Angeles Dodgers,Milwaukee Brewers,Milwaukee Brewers at Los Angeles Dodgers: 2021-10-02,32.68,2021-06-19 00:22:13.839962,3232,104.0,0.375764993880049,0.375764993880049
3042,104725448.0,2021-10-03 00:00:00.000000,Milwaukee Brewers at Los Angeles Dodgers,Los Angeles Dodgers,Milwaukee Brewers,Milwaukee Brewers at Los Angeles Dodgers: 2021-10-03,32.26,2021-06-19 00:22:13.839963,3205,105.0,0.013329200247985113,0.013329200247985113
3139,104722883.0,2021-06-24 00:00:00.000000,Chicago Cubs at Los Angeles Dodgers,Los Angeles Dodgers,Chicago Cubs,Chicago Cubs at Los Angeles Dodgers: 2021-06-24,50.11,2021-06-19 12:08:53.454018,2201,4.0,-0.07822789862302937,0.27160247455597686
3140,104722884.0,2021-06-25 00:00:00.000000,Chicago Cubs at Los Angeles Dodgers,Los Angeles Dodgers,Chicago Cubs,Chicago Cubs at Los Angeles Dodgers: 2021-06-25,38.83,2021-06-19 12:08:53.454026,3125,5.0,0.1578676281225857,0.18954416688127734
3141,104722885.0,2021-06-26 00:00:00.000000,Chicago Cubs at Los Angeles Dodgers,Los Angeles Dodgers,Chicago Cubs,Chicago Cubs at Los Angeles Dodgers: 2021-06-26,47.05,2021-06-19 12:08:53.454027,3295,6.0,0.03974495217853358,0.04782146652497343
3142,104722886.0,2021-06-27 00:00:00.000000,Chicago Cubs at Los Angeles Dodgers,Los Angeles Dodgers,Chicago Cubs,Chicago Cubs at Los Angeles Dodgers: 2021-06-27,35.14,2021-06-19 12:08:53.454029,3983,7.0,0.03500284575981778,0.05207740466704605
3143,104725415.0,2021-06-28 00:00:00.000000,San Francisco Giants at Los Angeles Dodgers,Los Angeles Dodgers,San Francisco Giants,San Francisco Giants at Los Angeles Dodgers: 2021-06-28,30.94,2021-06-19 12:08:53.454030,3347,8.0,0.1005171299288945,0.1005171299288945
3144,104725416.0,2021-06-29 00:00:00.000000,San Francisco Giants at Los Angeles Dodgers,Los Angeles Dodgers,San Francisco Giants,San Francisco Giants at Los Angeles Dodgers: 2021-06-29,42.32,2021-06-19 12:08:53.454032,3389,9.0,0.043241965973534933,1.339319470699433
3145,104724572.0,2021-07-09 00:00:00.000000,Arizona Diamondbacks at Los Angeles Dodgers,Los Angeles Dodgers,Arizona Diamondbacks,Arizona Diamondbacks at Los Angeles Dodgers: 2021-07-09,32.69,2021-06-19 12:08:53.454034,2474,19.0,0.0,0.14102171918017742
3146,104724574.0,2021-07-10 00:00:00.000000,Arizona Diamondbacks at Los Angeles Dodgers,Los Angeles Dodgers,Arizona Diamondbacks,Arizona Diamondbacks at Los Angeles Dodgers: 2021-07-10,32.69,2021-06-19 12:08:53.454035,3073,20.0,0.37534414193943116,0.39369837870908553
3147,104724575.0,2021-07-11 00:00:00.000000,Arizona Diamondbacks at Los Angeles Dodgers,Los Angeles Dodgers,Arizona Diamondbacks,Arizona Diamondbacks at Los Angeles Dodgers: 2021-07-11,29.01,2021-06-19 12:08:53.454055,2999,21.0,0.0,0.0
3148,104724576.0,2021-07-19 00:00:00.000000,San Francisco Giants at Los Angeles Dodgers,Los Angeles Dodgers,San Francisco Giants,San Francisco Giants at Los Angeles Dodgers: 2021-07-19,42.51,2021-06-19 12:08:53.454056,2765,29.0,-0.11550223476828973,0.3799106092684074
3149,104724577.0,2021-07-20 00:00:00.000000,San Francisco Giants at Los Angeles Dodgers,Los Angeles Dodgers,San Francisco Giants,San Francisco Giants at Los Angeles Dodgers: 2021-07-20,37.6,2021-06-19 12:08:53.454057,3514,30.0,0.0,0.0
3150,104725433.0,2021-07-21 00:00:00.000000,San Francisco Giants at Los Angeles Dodgers,Los Angeles Dodgers,San Francisco Giants,San Francisco Giants at Los Angeles Dodgers: 2021-07-21,32.68,2021-06-19 12:08:53.454060,3511,31.0,0.03794369645042846,0.03794369645042846
3151,104724579.0,2021-07-22 00:00:00.000000,San Francisco Giants at Los Angeles Dodgers,Los Angeles Dodgers,San Francisco Giants,San Francisco Giants at Los Angeles Dodgers: 2021-07-22,38.83,2021-06-19 12:08:53.454061,3100,32.0,0.0,0.09477208344063867
3152,104724581.0,2021-07-23 00:00:00.000000,Colorado Rockies at Los Angeles Dodgers,Los Angeles Dodgers,Colorado Rockies,Colorado Rockies at Los Angeles Dodgers: 2021-07-23,33.92,2021-06-19 12:08:53.454062,3213,33.0,-0.0362617924528303,0.0
3153,104724583.0,2021-07-24 00:00:00.000000,Colorado Rockies at Los Angeles Dodgers,Los Angeles Dodgers,Colorado Rockies,Colorado Rockies at Los Angeles Dodgers: 2021-07-24,41.28,2021-06-19 12:08:53.454064,3315,34.0,-0.05935077519379851,0.060562015503875966
3154,104724585.0,2021-07-25 00:00:00.000000,Colorado Rockies at Los Angeles Dodgers,Los Angeles Dodgers,Colorado Rockies,Colorado Rockies at Los Angeles Dodgers: 2021-07-25,33.92,2021-06-19 12:08:53.454065,3344,35.0,0.0,0.0
3155,104725435.0,2021-08-03 00:00:00.000000,Houston Astros at Los Angeles Dodgers,Los Angeles Dodgers,Houston Astros,Houston Astros at Los Angeles Dodgers: 2021-08-03,104.08,2021-06-19 12:08:53.454067,3600,44.0,0.057071483474250555,0.057071483474250555
3156,104724588.0,2021-08-04 00:00:00.000000,Houston Astros at Los Angeles Dodgers,Los Angeles Dodgers,Houston Astros,Houston Astros at Los Angeles Dodgers: 2021-08-04,90.23,2021-06-19 12:08:53.454087,3024,45.0,0.021389781669067853,0.021389781669067853
3157,104724590.0,2021-08-06 00:00:00.000000,Los Angeles Angels at Los Angeles Dodgers,Los Angeles Dodgers,Los Angeles Angels,Los Angeles Angels at Los Angeles Dodgers: 2021-08-06,41.28,2021-06-19 12:08:53.454088,3252,47.0,0.0,0.222625968992248
3158,104725436.0,2021-08-07 00:00:00.000000,Los Angeles Angels at Los Angeles Dodgers,Los Angeles Dodgers,Los Angeles Angels,Los Angeles Angels at Los Angeles Dodgers: 2021-08-07,63.69,2021-06-19 12:08:53.454089,3132,48.0,-0.15905165646098282,0.05730883969225947
3159,104725437.0,2021-08-08 00:00:00.000000,Los Angeles Angels at Los Angeles Dodgers,Los Angeles Dodgers,Los Angeles Angels,Los Angeles Angels at Los Angeles Dodgers: 2021-08-08,37.96,2021-06-19 12:08:53.454091,3515,49.0,0.11986301369863006,0.18440463645943098
3160,104724594.0,2021-08-16 00:00:00.000000,Pittsburgh Pirates at Los Angeles Dodgers,Los Angeles Dodgers,Pittsburgh Pirates,Pittsburgh Pirates at Los Angeles Dodgers: 2021-08-16,40.05,2021-06-19 12:08:53.454092,2582,57.0,-0.18377028714107366,0.0
3161,104724596.0,2021-08-17 00:00:00.000000,Pittsburgh Pirates at Los Angeles Dodgers,Los Angeles Dodgers,Pittsburgh Pirates,Pittsburgh Pirates at Los Angeles Dodgers: 2021-08-17,32.68,2021-06-19 12:08:53.454094,3359,58.0,0.000305997552019523,0.000305997552019523
3162,104724597.0,2021-08-18 00:00:00.000000,Pittsburgh Pirates at Los Angeles Dodgers,Los Angeles Dodgers,Pittsburgh Pirates,Pittsburgh Pirates at Los Angeles Dodgers: 2021-08-18,70.99,2021-06-19 12:08:53.454095,2915,59.0,-0.0035216227637695453,0.0997323566699535
3163,104724598.0,2021-08-19 00:00:00.000000,New York Mets at Los Angeles Dodgers,Los Angeles Dodgers,New York Mets,New York Mets at Los Angeles Dodgers: 2021-08-19,32.69,2021-06-19 12:08:53.454099,2812,60.0,0.0,0.16763536249617633
3164,104724599.0,2021-08-20 00:00:00.000000,New York Mets at Los Angeles Dodgers,Los Angeles Dodgers,New York Mets,New York Mets at Los Angeles Dodgers: 2021-08-20,38.83,2021-06-19 12:08:53.454101,3276,61.0,0.0,0.0
3165,104724601.0,2021-08-21 00:00:00.000000,New York Mets at Los Angeles Dodgers,Los Angeles Dodgers,New York Mets,New York Mets at Los Angeles Dodgers: 2021-08-21,48.65,2021-06-19 12:08:53.454102,3073,62.0,0.0,0.0
3166,104724603.0,2021-08-22 00:00:00.000000,New York Mets at Los Angeles Dodgers,Los Angeles Dodgers,New York Mets,New York Mets at Los Angeles Dodgers: 2021-08-22,32.68,2021-06-19 12:08:53.454103,3108,63.0,0.03794369645042846,0.11291309669522637
3167,104724604.0,2021-08-27 00:00:00.000000,Colorado Rockies at Los Angeles Dodgers,Los Angeles Dodgers,Colorado Rockies,Colorado Rockies at Los Angeles Dodgers: 2021-08-27,32.26,2021-06-19 12:08:53.454105,3349,68.0,0.013329200247985113,0.013329200247985113
3168,104724606.0,2021-08-28 00:00:00.000000,Colorado Rockies at Los Angeles Dodgers,Los Angeles Dodgers,Colorado Rockies,Colorado Rockies at Los Angeles Dodgers: 2021-08-28,37.22,2021-06-19 12:08:53.454106,3158,69.0,0.04325631380977967,0.1751746372917787
3169,104724607.0,2021-08-29 00:00:00.000000,Colorado Rockies at Los Angeles Dodgers,Los Angeles Dodgers,Colorado Rockies,Colorado Rockies at Los Angeles Dodgers: 2021-08-29,31.02,2021-06-19 12:08:53.454110,3442,70.0,0.05383623468729846,0.05383623468729846
3170,104724609.0,2021-08-30 00:00:00.000000,Atlanta Braves at Los Angeles Dodgers,Los Angeles Dodgers,Atlanta Braves,Atlanta Braves at Los Angeles Dodgers: 2021-08-30,40.19,2021-06-19 12:08:53.454111,2822,71.0,0.031599900472754495,0.11868624035829817
3171,104725443.0,2021-08-31 00:00:00.000000,Atlanta Braves at Los Angeles Dodgers,Los Angeles Dodgers,Atlanta Braves,Atlanta Braves at Los Angeles Dodgers: 2021-08-31,26.55,2021-06-19 12:08:53.454113,3359,72.0,0.0,0.1333333333333333
